"Crash Year","Crash Month","Crash Day","Time of Day","Weather Conditions (2016+)","Worst Injury in Crash","Speed Limit at Crash Site","Road Conditions","Number of Traffic Lanes","Crash: Animal Type Involved/Associated (2016+)","Crash: Drinking","Crash: Injury Crash","Crash: Fatal Crash","Total"
"2019","February","1","1:00 PM - 1:59 PM","Cloudy","No Injury (O)","70","Wet","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","70","Wet","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Cloudy","No Injury (O)","70","Wet","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Cloudy","No Injury (O)","70","Wet","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","Uncoded & Errors","Wet","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 AM - 1:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","7:00 AM - 7:59 AM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","8:00 AM - 8:59 AM","Cloudy","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","7"
"2019","February","1","10:00 AM - 10:59 AM","Cloudy","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","9"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","3:00 PM - 3:59 PM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","6"
"2019","February","1","4:00 PM - 4:59 PM","Cloudy","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","6:00 PM - 6:59 PM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Cloudy","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Unknown","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 PM - 9:59 PM","Clear","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 PM - 9:59 PM","Snow","No Injury (O)","25","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","30","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","30","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","30","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 AM - 1:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Snow","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Snow","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Snow","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","5:00 PM - 5:59 PM","Snow","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","35","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","40","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","40","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","40","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 AM - 3:59 AM","Cloudy","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 AM - 10:59 AM","Cloudy","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Blowing Snow","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","45","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","50","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","50","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Snow","No Injury (O)","50","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","50","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Midnight - 12:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Midnight - 12:59 AM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 AM - 3:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 AM - 3:59 AM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 AM - 4:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","6:00 AM - 6:59 AM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","8:00 AM - 8:59 AM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 AM - 10:59 AM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","1:00 PM - 1:59 PM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Snow","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","3:00 PM - 3:59 PM","Unknown","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","6"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","5:00 PM - 5:59 PM","Cloudy","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","9:00 PM - 9:59 PM","Clear","No Injury (O)","55","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","5:00 PM - 5:59 PM","Snow","No Injury (O)","65","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 AM - 2:59 AM","Clear","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 AM - 2:59 AM","Snow","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 AM - 3:59 AM","Snow","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 AM - 4:59 AM","Snow","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","8:00 AM - 8:59 AM","Cloudy","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Cloudy","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Snow","No Injury (O)","70","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","75","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","11:00 AM - 11:59 AM","Cloudy","No Injury (O)","75","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Snow","No Injury (O)","75","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Midnight - 12:59 AM","Cloudy","No Injury (O)","Uncoded & Errors","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","Uncoded & Errors","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","Uncoded & Errors","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","Uncoded & Errors","Ice","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","15","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 AM - 10:59 AM","Snow","No Injury (O)","15","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","15","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","20","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Midnight - 12:59 AM","Snow","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 AM - 2:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Snow","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","7:00 AM - 7:59 AM","Unknown","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","8:00 AM - 8:59 AM","Cloudy","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Cloudy","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","10:00 AM - 10:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","4"
"2019","February","1","11:00 AM - 11:59 AM","Snow","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","5"
"2019","February","1","12:00 Noon - 12:59 PM","Cloudy","No Injury (O)","25","Snow","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
