STATION,NAME,Year,Decade,Month,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,
,,2016,2010,03,2016-03-04,0.12,1.6,3,37,22,31,
,,2016,2010,03,2016-03-05,0.2,2.4,5,33,25,32,
,,2016,2010,03,2016-03-06,0,0,4,35,22,33,
,,2016,2010,03,2016-03-07,0,0,0,60,32,55,
,,2016,2010,03,2016-03-08,0,0,0,70,50,66,
,,2016,2010,03,2016-03-09,0,0,0,68,52,65,
,,2016,2010,03,2016-03-10,0.04,0,0,65,48,48,
,,2016,2010,03,2016-03-11,0,0,0,55,36,46,
,,2016,2010,03,2016-03-12,0,0,0,60,29,57,
,,2016,2010,03,2016-03-13,0.69,0,0,57,42,42,
,,2016,2010,03,2016-03-14,0.19,0,0,61,42,59,
,,2016,2010,03,2016-03-15,0,0,0,59,46,50,
,,2016,2010,03,2016-03-16,0.14,0,0,59,42,57,
,,2016,2010,03,2016-03-17,0,0,0,57,41,50,
,,2016,2010,03,2016-03-18,0,0,0,50,30,43,
,,2016,2010,03,2016-03-19,0,0,0,43,26,38,
,,2016,2010,03,2016-03-20,0,0,0,45,24,42,
,,2016,2010,03,2016-03-21,0,0,0,45,27,42,
,,2016,2010,03,2016-03-22,0,0,0,62,29,60,
,,2016,2010,03,2016-03-23,0,0,0,60,39,39,
,,2016,2010,03,2016-03-24,1.1,0,0,56,36,55,
,,2016,2010,03,2016-03-25,0.02,0.1,0,55,27,42,
,,2016,2010,03,2016-03-26,0,0,0,48,26,47,
,,2016,2010,03,2016-03-27,0,0,0,68,30,64,
,,2016,2010,03,2016-03-28,0.56,0,0,64,41,44,
,,2016,2010,03,2016-03-29,0,0,0,52,30,50,
,,2016,2010,03,2016-03-30,0,0,0,60,31,58,
,,2016,2010,03,2016-03-31,0.6,0,0,62,53,62,
,,2016,2010,04,2016-04-01,0.25,0,0,63,40,50,
,,2016,2010,04,2016-04-02,0.16,1,0,50,32,32,
,,2016,2010,04,2016-04-03,0.05,0.7,0,47,21,47,
,,2016,2010,04,2016-04-04,0.04,0,0,48,28,32,
,,2016,2010,04,2016-04-05,0,0,0,40,17,38,
,,2016,2010,04,2016-04-06,0.1,0.2,0,51,30,51,
,,2016,2010,04,2016-04-07,0.17,0.1,0,51,34,34,
,,2016,2010,04,2016-04-08,0.02,0.2,0,40,26,36,
,,2016,2010,04,2016-04-09,0.08,1.1,0,36,24,31,
,,2016,2010,04,2016-04-10,0.3,0.3,0,32,23,32,
,,2016,2010,04,2016-04-11,0.25,0,0,58,32,47,
,,2016,2010,04,2016-04-12,0,0,0,48,30,46,
,,2016,2010,04,2016-04-13,0,0,0,51,32,46,
,,2016,2010,04,2016-04-14,0,0,0,59,31,55,
,,2016,2010,04,2016-04-15,0,0,0,68,34,66,
,,2016,2010,04,2016-04-16,0,0,0,74,43,70,
,,2016,2010,04,2016-04-17,0,0,0,78,44,74,
,,2016,2010,04,2016-04-18,0,0,0,83,46,79,
,,2016,2010,04,2016-04-19,0,0,0,79,47,60,
,,2016,2010,04,2016-04-20,0,0,0,65,44,63,
,,2016,2010,04,2016-04-21,0.2,0,0,63,47,60,
,,2016,2010,04,2016-04-22,0.28,0,0,62,49,58,
,,2016,2010,04,2016-04-23,0,0,0,59,35,57,
,,2016,2010,04,2016-04-24,0,0,0,68,34,65,
,,2016,2010,04,2016-04-25,0,0,0,79,45,69,
,,2016,2010,04,2016-04-26,0.37,0,0,69,46,48,
,,2016,2010,04,2016-04-27,0,0,0,60,38,57,
,,2016,2010,04,2016-04-28,0.12,0,0,57,38,45,
,,2016,2010,04,2016-04-29,0,0,0,51,43,49,
,,2016,2010,04,2016-04-30,0.08,0,0,55,38,48,
,,2016,2010,05,2016-05-01,0.68,0,0,52,46,51,
,,2016,2010,05,2016-05-02,0.27,0,0,52,44,51,
,,2016,2010,05,2016-05-03,0,0,0,66,41,62,
,,2016,2010,05,2016-05-04,0.34,0,0,62,48,49,
,,2016,2010,05,2016-05-05,0.03,0,0,65,42,64,
,,2016,2010,05,2016-05-06,0,0,0,72,42,70,
,,2016,2010,05,2016-05-07,0,0,0,73,51,68,
,,2016,2010,05,2016-05-08,0,0,0,68,41,66,
,,2016,2010,05,2016-05-09,0,0,0,66,40,58,
,,2016,2010,05,2016-05-10,0.18,0,0,58,46,51,
,,2016,2010,05,2016-05-11,0.06,0,0,65,48,65,
,,2016,2010,05,2016-05-12,0,0,0,77,53,73,
,,2016,2010,05,2016-05-13,0.61,0,0,73,50,64,
,,2016,2010,05,2016-05-14,0.35,0,0,64,41,45,
,,2016,2010,05,2016-05-15,0.04,0.1,0,49,35,45,
,,2016,2010,05,2016-05-16,0,0,0,68,34,64,
,,2016,2010,05,2016-05-17,0.03,0,0,64,51,60,
,,2016,2010,05,2016-05-18,0,0,0,66,42,64,
,,2016,2010,05,2016-05-19,0,0,0,72,40,69,
,,2016,2010,05,2016-05-20,0,0,0,71,44,68,
,,2016,2010,05,2016-05-21,0.02,0,0,73,54,70,
,,2016,2010,05,2016-05-22,0,0,0,72,53,70,
,,2016,2010,05,2016-05-23,0,0,0,78,41,76,
,,2016,2010,05,2016-05-24,0,0,0,85,50,83,
,,2016,2010,05,2016-05-25,0,0,0,86,60,82,
,,2016,2010,05,2016-05-26,0.03,0,0,86,66,82,
,,2016,2010,05,2016-05-27,0,0,0,85,65,82,
,,2016,2010,05,2016-05-28,0,0,0,88,64,83,
,,2016,2010,05,2016-05-29,0.09,0,0,88,68,83,
,,2016,2010,05,2016-05-30,0,0,0,84,62,79,
,,2016,2010,05,2016-05-31,0,0,0,83,57,80,
,,2016,2010,06,2016-06-01,0.02,0,0,83,55,73,
,,2016,2010,06,2016-06-02,0.7,0,0,82,62,80,
,,2016,2010,06,2016-06-03,0,0,0,80,54,79,
,,2016,2010,06,2016-06-04,0.04,0,0,80,60,67,
,,2016,2010,06,2016-06-05,2.01,0,0,73,61,67,
,,2016,2010,06,2016-06-06,0.01,0,0,81,57,74,
,,2016,2010,06,2016-06-07,0,0,0,74,52,63,
,,2016,2010,06,2016-06-08,0,0,0,69,46,67,
,,2016,2010,06,2016-06-09,0,0,0,75,46,70,
,,2016,2010,06,2016-06-10,0,0,0,84,58,82,
,,2016,2010,06,2016-06-11,0,0,0,92,67,88,
,,2016,2010,06,2016-06-12,0,0,0,88,59,76,
,,2016,2010,06,2016-06-13,0,0,0,76,49,72,
,,2016,2010,06,2016-06-14,0,0,0,75,60,73,
,,2016,2010,06,2016-06-15,0.03,0,0,85,60,83,
,,2016,2010,06,2016-06-16,0.77,0,0,83,63,65,
,,2016,2010,06,2016-06-17,0.05,0,0,86,57,84,
,,2016,2010,06,2016-06-18,0,0,0,87,56,86,
,,2016,2010,06,2016-06-19,0,0,0,89,64,87,
,,2016,2010,06,2016-06-20,0,0,0,90,70,87,
,,2016,2010,06,2016-06-21,0,0,0,87,57,77,
,,2016,2010,06,2016-06-22,0,0,0,83,58,79,
,,2016,2010,06,2016-06-23,0.02,0,0,79,64,76,
,,2016,2010,06,2016-06-24,0,0,0,84,57,80,
,,2016,2010,06,2016-06-25,0,0,0,87,57,84,
,,2016,2010,06,2016-06-26,0,0,0,90,64,86,
,,2016,2010,06,2016-06-27,0.01,0,0,92,67,86,
,,2016,2010,06,2016-06-28,0,0,0,86,63,64,
,,2016,2010,06,2016-06-29,0,0,0,79,50,77,
,,2016,2010,06,2016-06-30,0,0,0,83,55,81,
,,2016,2010,07,2016-07-01,0.26,0,0,81,61,72,
,,2016,2010,07,2016-07-02,0,0,0,78,50,75,
,,2016,2010,07,2016-07-03,0,0,0,80,54,76,
,,2016,2010,07,2016-07-04,0,0,0,79,55,74,
,,2016,2010,07,2016-07-05,0,0,0,87,67,84,
,,2016,2010,07,2016-07-06,0,0,0,88,65,86,
,,2016,2010,07,2016-07-07,0,0,0,90,66,86,
,,2016,2010,07,2016-07-08,0.16,0,0,88,66,86,
,,2016,2010,07,2016-07-09,0.08,0,0,86,62,75,
,,2016,2010,07,2016-07-10,0,0,0,84,59,82,
,,2016,2010,07,2016-07-11,0,0,0,88,66,86,
,,2016,2010,07,2016-07-12,0,0,0,92,66,88,
,,2016,2010,07,2016-07-13,0.16,0,0,91,69,89,
,,2016,2010,07,2016-07-14,0.09,0,0,89,68,85,
,,2016,2010,07,2016-07-15,0,0,0,85,65,75,
,,2016,2010,07,2016-07-16,0,0,0,75,63,72,
,,2016,2010,07,2016-07-17,0,0,0,85,59,83,
,,2016,2010,07,2016-07-18,0.22,0,0,85,68,84,
,,2016,2010,07,2016-07-19,0,0,0,86,60,83,
,,2016,2010,07,2016-07-20,0,0,0,90,60,87,
,,2016,2010,07,2016-07-21,0.52,0,0,92,66,72,
,,2016,2010,07,2016-07-22,0,0,0,93,72,90,
,,2016,2010,07,2016-07-23,0,0,0,95,69,90,
,,2016,2010,07,2016-07-24,0.13,0,0,90,72,83,
,,2016,2010,07,2016-07-25,0.07,0,0,90,73,87,
,,2016,2010,07,2016-07-26,0,0,0,89,62,86,
,,2016,2010,07,2016-07-27,0,0,0,92,65,88,
,,2016,2010,07,2016-07-28,0,0,0,88,65,85,
,,2016,2010,07,2016-07-29,0.06,0,0,85,64,76,
,,2016,2010,07,2016-07-30,0.48,0,0,77,65,75,
,,2016,2010,07,2016-07-31,0.07,0,0,83,63,80,
,,2016,2010,08,2016-08-01,0,0,0,86,64,83,
,,2016,2010,08,2016-08-02,0,0,0,89,66,82,
,,2016,2010,08,2016-08-03,0,0,0,92,65,87,
,,2016,2010,08,2016-08-04,0,0,0,93,65,89,
,,2016,2010,08,2016-08-05,0,0,0,91,69,86,
,,2016,2010,08,2016-08-06,0,0,0,86,61,83,
,,2016,2010,08,2016-08-07,0,0,0,84,62,79,
,,2016,2010,08,2016-08-08,0,0,0,86,60,84,
,,2016,2010,08,2016-08-09,0,0,0,89,64,85,
,,2016,2010,08,2016-08-10,0,0,0,94,68,93,
,,2016,2010,08,2016-08-11,0.02,0,0,93,74,90,
,,2016,2010,08,2016-08-12,0,0,0,94,77,89,
,,2016,2010,08,2016-08-13,0.23,0,0,89,73,84,
,,2016,2010,08,2016-08-14,0.81,0,0,84,67,70,
,,2016,2010,08,2016-08-15,0.08,0,0,79,65,74,
,,2016,2010,08,2016-08-16,2.51,0,0,81,68,81,
,,2016,2010,08,2016-08-17,0.09,0,0,84,65,72,
,,2016,2010,08,2016-08-18,0,0,0,85,63,81,
,,2016,2010,08,2016-08-19,0.03,0,0,86,67,80,
,,2016,2010,08,2016-08-20,0,0,0,83,67,75,
,,2016,2010,08,2016-08-21,0.17,0,0,77,61,67,
,,2016,2010,08,2016-08-22,0.05,0,0,77,56,75,
,,2016,2010,08,2016-08-23,0,0,0,81,56,79,
,,2016,2010,08,2016-08-24,0.02,0,0,84,59,79,
,,2016,2010,08,2016-08-25,0.21,0,0,87,70,81,
,,2016,2010,08,2016-08-26,0.02,0,0,84,62,82,
,,2016,2010,08,2016-08-27,0.41,0,0,82,66,72,
,,2016,2010,08,2016-08-28,0.01,0,0,86,70,84,
,,2016,2010,08,2016-08-29,0,0,0,84,65,81,
,,2016,2010,08,2016-08-30,0,0,0,82,66,78,
,,2016,2010,08,2016-08-31,0.03,0,0,79,69,74,
,,2016,2010,09,2016-09-01,0,0,0,75,57,71,
,,2016,2010,09,2016-09-02,0,0,0,75,54,72,
,,2016,2010,09,2016-09-03,0,0,0,77,52,75,
,,2016,2010,09,2016-09-04,0,0,0,80,54,77,
,,2016,2010,09,2016-09-05,0,0,0,87,56,83,
,,2016,2010,09,2016-09-06,0,0,0,91,68,89,
,,2016,2010,09,2016-09-07,0.07,0,0,92,72,77,
,,2016,2010,09,2016-09-08,0.35,0,0,80,73,77,
,,2016,2010,09,2016-09-09,0,0,0,83,66,80,
,,2016,2010,09,2016-09-10,0.83,0,0,80,67,68,
,,2016,2010,09,2016-09-11,0,0,0,72,53,69,
,,2016,2010,09,2016-09-12,0,0,0,76,53,74,
,,2016,2010,09,2016-09-13,0,0,0,83,55,79,
,,2016,2010,09,2016-09-14,0.03,0,0,79,61,71,
,,2016,2010,09,2016-09-15,0,0,0,74,52,69,
,,2016,2010,09,2016-09-16,0,0,0,79,52,74,
,,2016,2010,09,2016-09-17,0.2,0,0,77,67,75,
,,2016,2010,09,2016-09-18,0,0,0,81,61,77,
,,2016,2010,09,2016-09-19,0,0,0,85,56,81,
,,2016,2010,09,2016-09-20,0,0,0,82,62,79,
,,2016,2010,09,2016-09-21,0,0,0,83,57,81,
,,2016,2010,09,2016-09-22,0,0,0,88,63,80,
,,2016,2010,09,2016-09-23,0,0,0,80,65,68,
,,2016,2010,09,2016-09-24,0,0,0,70,54,67,
,,2016,2010,09,2016-09-25,0,0,0,74,49,68,
,,2016,2010,09,2016-09-26,0.12,0,0,69,60,66,
,,2016,2010,09,2016-09-27,0,0,0,70,47,67,
,,2016,2010,09,2016-09-28,0.22,0,0,67,51,58,
,,2016,2010,09,2016-09-29,2.17,0,0,61,56,60,
,,2016,2010,09,2016-09-30,0.22,0,0,60,58,59,
,,2016,2010,10,2016-10-01,0.43,0,0,67,56,63,
,,2016,2010,10,2016-10-02,0.07,0,0,67,51,65,
,,2016,2010,10,2016-10-03,0,0,0,65,52,62,
,,2016,2010,10,2016-10-04,0,0,0,73,50,68,
,,2016,2010,10,2016-10-05,0,0,0,78,57,73,
,,2016,2010,10,2016-10-06,0.02,0,0,81,59,75,
,,2016,2010,10,2016-10-07,0,0,0,83,58,74,
,,2016,2010,10,2016-10-08,0.15,0,0,74,43,55,
,,2016,2010,10,2016-10-09,0,0,0,60,37,55,
,,2016,2010,10,2016-10-10,0,0,0,63,38,57,
,,2016,2010,10,2016-10-11,0,0,0,69,45,63,
,,2016,2010,10,2016-10-12,0,0,0,77,47,73,
,,2016,2010,10,2016-10-13,0.21,0,0,73,45,52,
,,2016,2010,10,2016-10-14,0,0,0,62,35,56,
,,2016,2010,10,2016-10-15,0,0,0,71,40,69,
,,2016,2010,10,2016-10-16,0.23,0,0,69,58,64,
,,2016,2010,10,2016-10-17,0,0,0,81,62,76,
,,2016,2010,10,2016-10-18,0,0,0,76,67,72,
,,2016,2010,10,2016-10-19,0,0,0,72,48,65,
,,2016,2010,10,2016-10-20,1.01,0,0,65,53,54,
,,2016,2010,10,2016-10-21,0.17,0,0,54,42,47,
,,2016,2010,10,2016-10-22,0,0,0,53,36,50,
,,2016,2010,10,2016-10-23,0,0,0,67,44,63,
,,2016,2010,10,2016-10-24,0,0,0,63,45,49,
,,2016,2010,10,2016-10-25,0,0,0,53,33,48,
,,2016,2010,10,2016-10-26,0.24,0,0,48,35,40,
,,2016,2010,10,2016-10-27,0.47,0,0,46,40,44,
,,2016,2010,10,2016-10-28,0.01,0,0,55,32,52,
,,2016,2010,10,2016-10-29,0,0,0,70,49,66,
,,2016,2010,10,2016-10-30,0.45,0,0,66,46,46,
,,2016,2010,10,2016-10-31,0,0,0,53,34,48,
,,2016,2010,11,2016-11-01,0,0,0,77,44,72,
,,2016,2010,11,2016-11-02,0,0,0,72,55,62,
,,2016,2010,11,2016-11-03,0.55,0,0,62,51,54,
,,2016,2010,11,2016-11-04,0,0,0,57,41,52,
,,2016,2010,11,2016-11-05,0,0,0,67,40,62,
,,2016,2010,11,2016-11-06,0,0,0,67,40,57,
,,2016,2010,11,2016-11-07,0,0,0,66,40,56,
,,2016,2010,11,2016-11-08,0.06,0,0,59,41,52,
,,2016,2010,11,2016-11-09,0.02,0,0,52,42,45,
,,2016,2010,11,2016-11-10,0,0,0,63,39,56,
,,2016,2010,11,2016-11-11,0,0,0,56,40,40,
,,2016,2010,11,2016-11-12,0,0,0,51,27,43,
,,2016,2010,11,2016-11-13,0,0,0,59,31,49,
,,2016,2010,11,2016-11-14,0,0,0,60,31,48,
,,2016,2010,11,2016-11-15,0,0,0,59,35,51,
,,2016,2010,11,2016-11-16,0,0,0,59,41,49,
,,2016,2010,11,2016-11-17,0,0,0,63,35,57,
,,2016,2010,11,2016-11-18,0,0,0,72,52,67,
,,2016,2010,11,2016-11-19,0.12,0.1,0,67,32,32,
,,2016,2010,11,2016-11-20,0.1,1.4,0,33,30,30,
,,2016,2010,11,2016-11-21,0,0,0,37,23,31,
,,2016,2010,11,2016-11-22,0,0,0,39,20,33,
,,2016,2010,11,2016-11-23,0.25,0,0,36,28,36,
,,2016,2010,11,2016-11-24,0.21,0,0,43,36,41,
,,2016,2010,11,2016-11-25,0.02,0,0,43,37,39,
,,2016,2010,11,2016-11-26,0.03,0,0,41,35,39,
,,2016,2010,11,2016-11-27,0,0,0,46,28,39,
,,2016,2010,11,2016-11-28,0.22,0,0,47,33,42,
,,2016,2010,11,2016-11-29,0.5,0,0,58,42,49,
,,2016,2010,11,2016-11-30,0,0,0,57,37,47,
,,2016,2010,12,2016-12-01,0.02,0.1,0,47,34,39,
,,2016,2010,12,2016-12-02,0.05,0,0,40,35,35,
,,2016,2010,12,2016-12-03,0,0,0,36,28,35,
,,2016,2010,12,2016-12-04,0,0,0,37,33,35,
,,2016,2010,12,2016-12-05,0.22,1.6,0,40,32,33,
,,2016,2010,12,2016-12-06,0.12,0,0,39,26,38,
,,2016,2010,12,2016-12-07,0.01,0,0,38,30,32,
,,2016,2010,12,2016-12-08,0.04,0.7,1,32,25,25,
,,2016,2010,12,2016-12-09,0.03,0.6,0,30,24,26,
,,2016,2010,12,2016-12-10,0.04,1,1,28,21,24,
,,2016,2010,12,2016-12-11,0.73,9.2,9,27,22,27,
,,2016,2010,12,2016-12-12,0.28,2,9,34,27,27,
,,2016,2010,12,2016-12-13,0,0.1,7,28,14,21,
,,2016,2010,12,2016-12-14,0,0,7,22,9,17,
,,2016,2010,12,2016-12-15,0.08,1.8,7,17,4,12,
,,2016,2010,12,2016-12-16,0.01,0.4,7,16,4,16,
,,2016,2010,12,2016-12-17,0.34,2.8,9,26,15,25,
,,2016,2010,12,2016-12-18,0.03,0.3,8,25,15,17,
,,2016,2010,12,2016-12-19,0,0,8,18,2,8,
,,2016,2010,12,2016-12-20,0,0,7,31,3,27,
,,2016,2010,12,2016-12-21,0,0,7,29,18,28,
,,2016,2010,12,2016-12-22,0,0,6,40,28,34,
,,2016,2010,12,2016-12-23,0,0,6,34,23,32,
,,2016,2010,12,2016-12-24,0.11,0.6,4,41,32,35,
,,2016,2010,12,2016-12-25,0,0,3,35,32,34,
,,2016,2010,12,2016-12-26,0.29,0,0,53,33,47,
,,2016,2010,12,2016-12-27,0,0,0,47,29,29,
,,2016,2010,12,2016-12-28,0,0,0,35,27,34,
,,2016,2010,12,2016-12-29,0.02,0.1,0,42,33,33,
,,2016,2010,12,2016-12-30,0.02,0.3,0,33,26,29,
,,2016,2010,12,2016-12-31,0,0,0,46,26,36,
,,2017,2010,01,2017-01-01,0,0,0,41,24,32,
,,2017,2010,01,2017-01-02,0.01,0,0,39,26,38,
,,2017,2010,01,2017-01-03,0.54,0,0,43,36,38,
,,2017,2010,01,2017-01-04,0.05,0.5,0,38,18,18,
,,2017,2010,01,2017-01-05,0.04,0.8,1,18,12,12,
,,2017,2010,01,2017-01-06,0.05,0.8,1,14,5,12,
,,2017,2010,01,2017-01-07,0.03,0.5,1,14,2,12,
,,2017,2010,01,2017-01-08,0.05,0.8,2,18,5,14,
,,2017,2010,01,2017-01-09,0,0,1,28,14,26,
,,2017,2010,01,2017-01-10,0.52,3.4,2,42,25,42,
,,2017,2010,01,2017-01-11,0.2,0,0,46,28,42,
,,2017,2010,01,2017-01-12,0.66,0,0,54,29,29,
,,2017,2010,01,2017-01-13,0,0,0,29,17,23,
,,2017,2010,01,2017-01-14,0,0,0,31,20,28,
,,2017,2010,01,2017-01-15,0,0,0,33,16,28,
,,2017,2010,01,2017-01-16,0.04,0.2,0,33,18,33,
,,2017,2010,01,2017-01-17,0.69,0,0,46,30,40,
,,2017,2010,01,2017-01-18,0.02,0,0,40,35,37,
,,2017,2010,01,2017-01-19,0,0,0,40,32,34,
,,2017,2010,01,2017-01-20,0.12,0,0,38,32,38,
,,2017,2010,01,2017-01-21,0.02,0,0,58,38,52,
,,2017,2010,01,2017-01-22,0.01,0,0,52,41,46,
,,2017,2010,01,2017-01-23,0.11,0,0,46,40,41,
,,2017,2010,01,2017-01-24,0.09,0,0,41,36,36,
,,2017,2010,01,2017-01-25,0.04,0,0,43,34,43,
,,2017,2010,01,2017-01-26,0.09,0.2,0,45,33,35,
,,2017,2010,01,2017-01-27,0.04,0.5,0,35,28,28,
,,2017,2010,01,2017-01-28,0.04,0.4,0,29,26,28,
,,2017,2010,01,2017-01-29,0.1,1.8,2,29,25,26,
,,2017,2010,01,2017-01-30,0.05,0.8,2,26,15,25,
,,2017,2010,01,2017-01-31,0.39,4.2,5,33,22,31,
,,2017,2010,02,2017-02-01,0.19,2.5,6,38,28,29,
,,2017,2010,02,2017-02-02,0,0.1,5,29,17,18,
,,2017,2010,02,2017-02-03,0,0,5,25,6,18,
,,2017,2010,02,2017-02-04,0,0,4,29,9,27,
,,2017,2010,02,2017-02-05,0,0,3,38,27,33,
,,2017,2010,02,2017-02-06,0,0,2,44,19,38,
,,2017,2010,02,2017-02-07,0.89,0,1,50,32,50,
,,2017,2010,02,2017-02-08,0.02,0,0,52,27,27,
,,2017,2010,02,2017-02-09,0.03,0.6,0,27,17,18,
,,2017,2010,02,2017-02-10,0,0.1,0,31,15,30,
,,2017,2010,02,2017-02-11,0,0,0,46,29,43,
,,2017,2010,02,2017-02-12,0.24,0,0,43,33,37,
,,2017,2010,02,2017-02-13,0,0,0,44,26,39,
,,2017,2010,02,2017-02-14,0,0,0,49,29,44,
,,2017,2010,02,2017-02-15,0.08,0.9,0,44,26,26,
,,2017,2010,02,2017-02-16,0,0.1,0,33,23,30,
,,2017,2010,02,2017-02-17,0,0,0,49,27,45,
,,2017,2010,02,2017-02-18,0,0,0,68,33,61,
,,2017,2010,02,2017-02-19,0,0,0,64,40,57,
,,2017,2010,02,2017-02-20,0,0,0,57,35,47,
,,2017,2010,02,2017-02-21,0.03,0,0,62,36,56,
,,2017,2010,02,2017-02-22,0,0,0,61,43,60,
,,2017,2010,02,2017-02-23,0,0,0,65,53,55,
,,2017,2010,02,2017-02-24,0.27,0,0,67,38,57,
,,2017,2010,02,2017-02-25,0.15,0.1,0,59,26,26,
,,2017,2010,02,2017-02-26,0.01,0.3,0,41,22,39,
,,2017,2010,02,2017-02-27,0,0,0,51,29,46,
,,2017,2010,02,2017-02-28,0.13,0,0,53,37,53,
,,2017,2010,03,2017-03-01,1.62,0,0,56,36,36,
,,2017,2010,03,2017-03-02,0.03,0.5,0,36,24,28,
,,2017,2010,03,2017-03-03,0.01,0.2,0,29,19,25,
,,2017,2010,03,2017-03-04,0,0,0,32,13,27,
,,2017,2010,03,2017-03-05,0,0,0,39,22,38,
,,2017,2010,03,2017-03-06,0.03,0,0,55,36,52,
,,2017,2010,03,2017-03-07,0.21,0,0,57,48,48,
,,2017,2010,03,2017-03-08,0,0,0,52,36,46,
,,2017,2010,03,2017-03-09,0,0,0,46,30,36,
,,2017,2010,03,2017-03-10,0,0,0,36,22,22,
,,2017,2010,03,2017-03-11,0,0,0,30,12,26,
,,2017,2010,03,2017-03-12,0,0,0,32,13,28,
,,2017,2010,03,2017-03-13,0.32,3.2,3,28,22,23,
,,2017,2010,03,2017-03-14,0.02,0.3,3,26,14,20,
,,2017,2010,03,2017-03-15,0,0,2,30,13,29,
,,2017,2010,03,2017-03-16,0,0,0,40,18,38,
,,2017,2010,03,2017-03-17,0.12,0.7,1,38,22,31,
,,2017,2010,03,2017-03-18,0.23,2.2,0,39,31,37,
,,2017,2010,03,2017-03-19,0.01,0,0,41,33,40,
,,2017,2010,03,2017-03-20,0.16,0.1,0,45,32,42,
,,2017,2010,03,2017-03-21,0.02,0,0,56,35,50,
,,2017,2010,03,2017-03-22,0,0,0,50,19,36,
,,2017,2010,03,2017-03-23,0,0,0,43,19,39,
,,2017,2010,03,2017-03-24,0.46,0,0,76,34,75,
,,2017,2010,03,2017-03-25,0.04,0,0,75,41,43,
,,2017,2010,03,2017-03-26,0.32,0,0,51,38,50,
,,2017,2010,03,2017-03-27,0.06,0,0,61,48,58,
,,2017,2010,03,2017-03-28,0,0,0,58,42,45,
,,2017,2010,03,2017-03-29,0,0,0,56,30,53,
,,2017,2010,03,2017-03-30,1.18,0,0,53,35,38,
,,2017,2010,03,2017-03-31,0.21,0,0,41,37,39,
,,2017,2010,04,2017-04-01,0.01,0,0,57,35,55,
,,2017,2010,04,2017-04-02,0,0,0,60,33,56,
,,2017,2010,04,2017-04-03,0.01,0,0,56,46,50,
,,2017,2010,04,2017-04-04,0.38,0,0,56,45,47,
,,2017,2010,04,2017-04-05,0.16,0,0,48,38,43,
,,2017,2010,04,2017-04-06,1.21,0.3,0,43,34,35,
,,2017,2010,04,2017-04-07,0.17,0.6,0,50,33,49,
,,2017,2010,04,2017-04-08,0,0,0,61,31,59,
,,2017,2010,04,2017-04-09,0,0,0,75,45,72,
,,2017,2010,04,2017-04-10,0.05,0,0,74,58,67,
,,2017,2010,04,2017-04-11,0.59,0,0,67,53,53,
,,2017,2010,04,2017-04-12,0,0,0,60,43,57,
,,2017,2010,04,2017-04-13,0.01,0,0,57,43,47,
,,2017,2010,04,2017-04-14,0,0,0,64,42,60,
,,2017,2010,04,2017-04-15,0.04,0,0,81,47,77,
,,2017,2010,04,2017-04-16,0,0,0,77,62,68,
,,2017,2010,04,2017-04-17,0,0,0,69,43,63,
,,2017,2010,04,2017-04-18,0,0,0,66,36,63,
,,2017,2010,04,2017-04-19,0.22,0,0,75,50,61,
,,2017,2010,04,2017-04-20,1.07,0,0,63,47,60,
,,2017,2010,04,2017-04-21,0.01,0,0,62,46,48,
,,2017,2010,04,2017-04-22,0,0,0,62,37,59,
,,2017,2010,04,2017-04-23,0,0,0,70,35,65,
,,2017,2010,04,2017-04-24,0,0,0,70,40,68,
,,2017,2010,04,2017-04-25,0,0,0,71,49,69,
,,2017,2010,04,2017-04-26,0,0,0,83,54,81,
,,2017,2010,04,2017-04-27,0.18,0,0,81,59,59,
,,2017,2010,04,2017-04-28,0,0,0,63,43,60,
,,2017,2010,04,2017-04-29,0.02,0,0,60,46,49,
,,2017,2010,04,2017-04-30,0.48,0,0,54,40,54,
,,2017,2010,05,2017-05-01,0.3,0,0,66,52,54,
,,2017,2010,05,2017-05-02,0.07,0,0,54,42,46,
,,2017,2010,05,2017-05-03,0,0,0,60,38,57,
,,2017,2010,05,2017-05-04,0.86,0,0,57,42,45,
,,2017,2010,05,2017-05-05,0.75,0,0,47,41,47,
,,2017,2010,05,2017-05-06,0,0,0,60,38,57,
,,2017,2010,05,2017-05-07,0,0,0,57,35,53,
,,2017,2010,05,2017-05-08,0,0,0,58,31,56,
,,2017,2010,05,2017-05-09,0,0,0,65,33,61,
,,2017,2010,05,2017-05-10,0,0,0,67,43,64,
,,2017,2010,05,2017-05-11,0.16,0,0,66,45,65,
,,2017,2010,05,2017-05-12,0,0,0,69,41,66,
,,2017,2010,05,2017-05-13,0,0,0,73,46,69,
,,2017,2010,05,2017-05-14,0,0,0,69,52,67,
,,2017,2010,05,2017-05-15,0,0,0,72,41,69,
,,2017,2010,05,2017-05-16,0.05,0,0,86,53,84,
,,2017,2010,05,2017-05-17,0,0,0,87,64,82,
,,2017,2010,05,2017-05-18,0,0,0,88,70,86,
,,2017,2010,05,2017-05-19,0.02,0,0,86,45,51,
,,2017,2010,05,2017-05-20,0.2,0,0,65,46,56,
,,2017,2010,05,2017-05-21,0.74,0,0,75,53,72,
,,2017,2010,05,2017-05-22,0,0,0,72,49,69,
,,2017,2010,05,2017-05-23,0.01,0,0,73,56,67,
,,2017,2010,05,2017-05-24,0.05,0,0,68,54,62,
