"Data.Precipitation","Date.Full","Date.Month","Date.Week of","Date.Year","Station.City","Station.Code","Station.Location","Station.State","Data.Temperature.Avg Temp","Data.Temperature.Max Temp","Data.Temperature.Min Temp","Data.Wind.Direction","Data.Wind.Speed"
"0.25","2016-10-09","10","9","2016","Bristol/Jhnsn Cty/Kngsprt","TRI","Bristol/Jhnsn Cty/Kngsprt, TN","Tennessee","63","75","50","16","2.57"
"0.0","2016-10-09","10","9","2016","Chattanooga","CHA","Chattanooga, TN","Tennessee","71","84","57","13","5.85"
"0.0","2016-10-09","10","9","2016","Clarksville","CKV","Clarksville, TN","Tennessee","68","81","54","18","4.92"
"0.0","2016-10-09","10","9","2016","Crossville","CSV","Crossville, TN","Tennessee","64","77","50","16","4.12"
"0.0","2016-10-09","10","9","2016","Knoxville","TYS","Knoxville, TN","Tennessee","68","81","54","3","5.87"
"0.02","2016-10-09","10","9","2016","Memphis","MEM","Memphis, TN","Tennessee","74","85","61","8","7.14"
"0.0","2016-10-09","10","9","2016","Nashville","BNA","Nashville, TN","Tennessee","70","83","57","16","5.11"
"0.0","2016-10-09","10","9","2016","Oak Ridge","OQT","Oak Ridge, TN","Tennessee","69","82","55","6","0.75"
"0.08","2016-10-09","10","9","2016","Abilene","ABI","Abilene, TX","Texas","71","82","59","17","10.28"
"0.0","2016-10-09","10","9","2016","Amarillo","AMA","Amarillo, TX","Texas","63","78","47","18","10.6"
"0.0","2016-10-09","10","9","2016","Austin/Bergstrom","AUS","Austin/Bergstrom, TX","Texas","75","88","62","9","6.2"
"0.0","2016-10-09","10","9","2016","Austin/City","ATT","Austin/City, TX","Texas","77","88","66","18","2.47"
"0.2","2016-10-09","10","9","2016","Beaumont/Port Arthur","BPT","Beaumont/Port Arthur, TX","Texas","77","88","66","11","7.88"
"0.21","2016-10-09","10","9","2016","Brownsville","BRO","Brownsville, TX","Texas","83","92","73","7","6.04"
"0.0","2016-10-09","10","9","2016","Childress","CDS","Childress, TX","Texas","68","82","54","15","7.62"
"0.01","2016-10-09","10","9","2016","College Station","CLL","College Station, TX","Texas","76","87","65","18","6.74"
"0.12","2016-10-09","10","9","2016","Corpus Christi","CRP","Corpus Christi, TX","Texas","81","91","71","8","7.62"
"0.1","2016-10-09","10","9","2016","Dalhart","DHT","Dalhart, TX","Texas","61","78","44","21","8.12"
"1.05","2016-10-09","10","9","2016","Dallas","DAL","Dallas, TX","Texas","75","85","65","15","9.82"
"1.64","2016-10-09","10","9","2016","Dallas-Fort Worth","DFW","Dallas-Fort Worth, TX","Texas","75","85","64","15","10.04"
"0.1","2016-10-09","10","9","2016","Del Rio","DRT","Del Rio, TX","Texas","76","85","67","17","6.81"
"0.0","2016-10-09","10","9","2016","El Paso","ELP","El Paso, TX","Texas","70","80","60","17","6.21"
"0.82","2016-10-09","10","9","2016","Fort Worth","FTW","Fort Worth, TX","Texas","74","85","64","19","9.64"
"0.0","2016-10-09","10","9","2016","Galveston","GLS","Galveston, TX","Texas","81","86","75","6","11.2"
"0.03","2016-10-09","10","9","2016","Houston","HOU","Houston, TX","Texas","79","88","70","7","7.1"
"0.03","2016-10-09","10","9","2016","Lubbock","LBB","Lubbock, TX","Texas","66","80","51","17","8.58"
"0.31","2016-10-09","10","9","2016","Midland","MAF","Midland, TX","Texas","73","84","62","15","9.64"
"1.49","2016-10-09","10","9","2016","San Angelo","SJT","San Angelo, TX","Texas","73","83","61","12","7.31"
"0.05","2016-10-09","10","9","2016","San Antonio","SAT","San Antonio, TX","Texas","78","86","65","9","6.37"
"0.0","2016-10-09","10","9","2016","Victoria","VCT","Victoria, TX","Texas","77","90","64","6","6.47"
"0.02","2016-10-09","10","9","2016","Waco","ACT","Waco, TX","Texas","74","86","62","19","8.57"
"1.65","2016-10-09","10","9","2016","Wichita Falls","SPS","Wichita Falls, TX","Texas","70","81","58","12","10.82"
"0.11","2016-10-09","10","9","2016","Salt Lake City","SLC","Salt Lake City, UT","Utah","53","65","41","15","3.58"
"4.3","2016-10-09","10","9","2016","Blacksburg","BCB","Blacksburg, VA","VA","63","70","56","8","5.18"
"0.12","2016-10-09","10","9","2016","Burlington","BTV","Burlington, VT","Vermont","60","68","51","22","4.71"
"1.73","2016-10-09","10","9","2016","Lynchburg","LYH","Lynchburg, VA","Virginia","62","69","54","7","7.32"
"9.28","2016-10-09","10","9","2016","Norfolk","ORF","Norfolk, VA","Virginia","69","73","64","8","15.72"
"4.14","2016-10-09","10","9","2016","Richmond","RIC","Richmond, VA","Virginia","65","72","57","7","10.04"
"4.3","2016-10-09","10","9","2016","Roanoke","ROA","Roanoke, VA","Virginia","63","70","56","8","5.18"
"6.57","2016-10-09","10","9","2016","Wallops Island","WAL","Wallops Island, VA","Virginia","67","71","61","8","12.55"
"0.34","2016-10-09","10","9","2016","Washington","DCA","Washington, VA","Virginia","66","72","60","12","9.05"
"1.28","2016-10-09","10","9","2016","Deer Park","DEW","Deer Park, WA","Washington","48","57","39","14","2.18"
"0.45","2016-10-09","10","9","2016","Ephrata","EPH","Ephrata, WA","Washington","55","65","44","19","3.25"
"1.68","2016-10-09","10","9","2016","Olympia","OLM","Olympia, WA","Washington","55","60","50","21","6.47"
"5.52","2016-10-09","10","9","2016","Quillayute","UIL","Quillayute, WA","Washington","52","58","46","14","4.28"
"1.26","2016-10-09","10","9","2016","Seattle","SEA","Seattle, WA","Washington","56","61","51","22","7.18"
"1.09","2016-10-09","10","9","2016","Spokane","GEG","Spokane, WA","Washington","51","57","44","17","6.71"
"0.68","2016-10-09","10","9","2016","Yakima","YKM","Yakima, WA","Washington","57","69","43","24","3.17"
"1.62","2016-10-09","10","9","2016","Beckley","BKW","Beckley, WV","West Virginia","58","66","50","12","7.31"
"1.34","2016-10-09","10","9","2016","Charleston","CRW","Charleston, WV","West Virginia","62","74","50","14","2.0"
"0.87","2016-10-09","10","9","2016","Elkins","EKN","Elkins, WV","West Virginia","57","70","44","22","2.11"
"0.0","2016-10-09","10","9","2016","Huntington","HTS","Huntington, WV","West Virginia","65","77","52","16","4.01"
"0.12","2016-10-09","10","9","2016","Green Bay","GRB","Green Bay, WI","Wisconsin","56","66","46","15","6.45"
"0.16","2016-10-09","10","9","2016","La Crosse","LSE","La Crosse, WI","Wisconsin","58","70","47","19","6.11"
"0.41","2016-10-09","10","9","2016","Madison","MSN","Madison, WI","Wisconsin","57","68","46","18","4.54"
"0.21","2016-10-09","10","9","2016","Milwaukee","MKE","Milwaukee, WI","Wisconsin","60","68","51","16","5.98"
"0.05","2016-10-09","10","9","2016","Casper","CPR","Casper, WY","Wyoming","47","61","33","25","10.44"
"0.12","2016-10-09","10","9","2016","Cheyenne","CYS","Cheyenne, WY","Wyoming","48","62","34","21","9.14"
"0.29","2016-10-09","10","9","2016","Lander","LND","Lander, WY","Wyoming","46","59","33","26","1.32"
"0.08","2016-10-09","10","9","2016","Rawlins","RWL","Rawlins, WY","Wyoming","43","57","29","24","12.08"
"0.56","2016-10-09","10","9","2016","Sheridan","SHR","Sheridan, WY","Wyoming","46","59","33","25","7.15"
"0.0","2016-10-16","10","16","2016","Birmingham","BHM","Birmingham, AL","Alabama","70","82","57","10","2.6"
"0.0","2016-10-16","10","16","2016","Huntsville","HSV","Huntsville, AL","Alabama","69","83","55","9","4.38"
"0.0","2016-10-16","10","16","2016","Mobile","MOB","Mobile, AL","Alabama","72","85","58","8","3.07"
"0.12","2016-10-16","10","16","2016","Montgomery","MGM","Montgomery, AL","Alabama","70","84","54","12","3.92"
"0.0","2016-10-16","10","16","2016","Anchorage","ANC","Anchorage, AK","Alaska","37","46","29","11","3.84"
"0.11","2016-10-16","10","16","2016","Annette","ANN","Annette, AK","Alaska","49","56","40","17","4.55"
"0.06","2016-10-16","10","16","2016","Bethel","BET","Bethel, AK","Alaska","41","47","34","3","14.11"
"0.0","2016-10-16","10","16","2016","Bettles","BTT","Bettles, AK","Alaska","29","41","15","20","4.48"
"1.5","2016-10-16","10","16","2016","Cold Bay","CDB","Cold Bay, AK","Alaska","48","52","42","21","12.68"
"0.32","2016-10-16","10","16","2016","Cordova","CDV","Cordova, AK","Alaska","39","52","25","20","1.8"
"0.0","2016-10-16","10","16","2016","Delta Junction/Ft Greely","BIG","Delta Junction/Ft Greely, AK","Alaska","30","38","22","10","12.67"
"0.0","2016-10-16","10","16","2016","Fairbanks","FAI","Fairbanks, AK","Alaska","32","43","21","3","5.98"
"0.01","2016-10-16","10","16","2016","Gulkana","GKN","Gulkana, AK","Alaska","22","38","5","11","2.3"
"0.0","2016-10-16","10","16","2016","Gustavus","GST","Gustavus, AK","Alaska","60","60","60","24","1.2"
"0.0","2016-10-16","10","16","2016","Homer","HOM","Homer, AK","Alaska","45","52","37","6","7.2"
"0.0","2016-10-16","10","16","2016","Iliamna","ILI","Iliamna, AK","Alaska","44","50","38","22","11.3"
"1.5","2016-10-16","10","16","2016","Juneau","JNU","Juneau, AK","Alaska","37","46","27","17","2.98"
"0.0","2016-10-16","10","16","2016","Kenai","ENA","Kenai, AK","Alaska","40","49","30","2","9.25"
"0.55","2016-10-16","10","16","2016","Ketchikan","KTN","Ketchikan, AK","Alaska","45","53","35","20","4.17"
"0.0","2016-10-16","10","16","2016","King Salmon","AKN","King Salmon, AK","Alaska","44","52","36","19","15.31"
"4.71","2016-10-16","10","16","2016","Kodiak","ADQ","Kodiak, AK","Alaska","47","52","41","16","15.12"
"0.0","2016-10-16","10","16","2016","Kotzebue","OTZ","Kotzebue, AK","Alaska","39","43","32","7","12.65"
"0.0","2016-10-16","10","16","2016","Mc Grath","MCG","Mc Grath, AK","Alaska","34","43","25","14","4.97"
"0.08","2016-10-16","10","16","2016","Nome","OME","Nome, AK","Alaska","40","47","33","5","7.0"
"0.0","2016-10-16","10","16","2016","Northway","ORT","Northway, AK","Alaska","23","36","10","16","1.81"
"0.0","2016-10-16","10","16","2016","Palmer","PAQ","Palmer, AK","Alaska","38","47","28","15","10.25"
"0.0","2016-10-16","10","16","2016","Petersburg","PSG","Petersburg, AK","Alaska","60","60","60","18","1.15"
"0.0","2016-10-16","10","16","2016","Puntilla Lake","PTI","Puntilla Lake, AK","Alaska","60","60","60","0","0.0"
"0.0","2016-10-16","10","16","2016","Shemya","SYA","Shemya, AK","Alaska","60","60","60","23","8.4"
"1.77","2016-10-16","10","16","2016","Sitka","SIT","Sitka, AK","Alaska","47","52","41","8","4.7"
"0.0","2016-10-16","10","16","2016","Skagway","SGY","Skagway, AK","Alaska","42","48","36","3","8.24"
"0.8","2016-10-16","10","16","2016","St Paul Island","SNP","St Paul Island, AK","Alaska","47","50","44","15","12.11"
"0.0","2016-10-16","10","16","2016","Talkeetna","TKA","Talkeetna, AK","Alaska","38","51","26","2","4.64"
"0.0","2016-10-16","10","16","2016","Tanana","TAL","Tanana, AK","Alaska","30","39","21","7","7.62"
"0.03","2016-10-16","10","16","2016","Utqiagvik (Barrow)","BRW","Utqiagvik (Barrow), AK","Alaska","33","35","30","8","15.21"
"0.0","2016-10-16","10","16","2016","Wrangell","WRG","Wrangell, AK","Alaska","60","60","60","11","4.3"
"0.16","2016-10-16","10","16","2016","Yakutat","YAK","Yakutat, AK","Alaska","39","52","25","10","3.35"
"0.0","2016-10-16","10","16","2016","Douglas Bisbee","DUG","Douglas Bisbee, AZ","Arizona","67","88","44","14","1.64"
"0.0","2016-10-16","10","16","2016","Kingman","IGM","Kingman, AZ","Arizona","70","85","54","19","8.04"
"0.0","2016-10-16","10","16","2016","Phoenix","PHX","Phoenix, AZ","Arizona","81","94","68","10","2.85"
"0.0","2016-10-16","10","16","2016","Tucson","TUS","Tucson, AZ","Arizona","78","94","61","15","4.38"
"0.0","2016-10-16","10","16","2016","Winslow","INW","Winslow, AZ","Arizona","65","84","45","18","5.45"
"0.12","2016-10-16","10","16","2016","Fort Smith","FSM","Fort Smith, AR","Arkansas","70","80","59","12","4.45"
"1.44","2016-10-16","10","16","2016","Harrison","HRO","Harrison, AR","Arkansas","63","73","53","12","6.5"
"1.45","2016-10-16","10","16","2016","North Little Rock","LZK","North Little Rock, AR","Arkansas","68","76","60","0","0.0"
"0.02","2016-10-16","10","16","2016","Bakersfield","BFL","Bakersfield, CA","California","71","83","59","28","3.28"
"0.0","2016-10-16","10","16","2016","Bishop","BIH","Bishop, CA","California","64","83","45","20","2.8"
"0.0","2016-10-16","10","16","2016","China Lake","NID","China Lake, CA","California","71","86","55","19","11.42"
"1.14","2016-10-16","10","16","2016","Concord","CCR","Concord, CA","California","63","72","55","22","6.61"
"4.61","2016-10-16","10","16","2016","Eureka","EKA","Eureka, CA","California","58","62","53","0","0.0"
"0.0","2016-10-16","10","16","2016","Fresno","FAT","Fresno, CA","California","69","81","57","21","5.67"
"1.69","2016-10-16","10","16","2016","Hayward","HWD","Hayward, CA","California","62","68","56","25","5.21"
"0.0","2016-10-16","10","16","2016","Long Beach","LGB","Long Beach, CA","California","68","75","60","27","3.64"
"0.0","2016-10-16","10","16","2016","Los Angeles","LAX","Los Angeles, CA","California","66","70","61","25","7.51"
"0.89","2016-10-16","10","16","2016","Red Bluff","RBL","Red Bluff, CA","California","64","73","55","17","9.82"
"2.83","2016-10-16","10","16","2016","Redding","RDD","Redding, CA","California","63","73","54","17","8.64"
"1.99","2016-10-16","10","16","2016","Sacramento","SAC","Sacramento, CA","California","64","73","55","19","5.97"
"0.16","2016-10-16","10","16","2016","Salinas","SNS","Salinas, CA","California","62","70","53","23","4.21"
"0.0","2016-10-16","10","16","2016","San Diego","SAN","San Diego, CA","California","69","74","64","31","5.55"
"1.3","2016-10-16","10","16","2016","San Francisco","SFO","San Francisco, CA","California","61","68","56","22","8.41"
"0.0","2016-10-16","10","16","2016","Sandberg","SDB","Sandberg, CA","California","65","75","55","25","9.07"
"0.29","2016-10-16","10","16","2016","Santa Barbara","SBA","Santa Barbara, CA","California","60","69","51","21","3.24"
"0.21","2016-10-16","10","16","2016","Santa Maria","SMX","Santa Maria, CA","California","61","69","52","28","4.67"
"0.94","2016-10-16","10","16","2016","Stockton","SCK","Stockton, CA","California","66","77","53","24","5.31"
"0.0","2016-10-16","10","16","2016","Alamosa","ALS","Alamosa, CO","Colorado","51","72","29","21","5.34"
"0.0","2016-10-16","10","16","2016","Colorado Springs","COS","Colorado Springs, CO","Colorado","61","77","45","21","4.02"
"0.13","2016-10-16","10","16","2016","Craig","CAG","Craig, CO","Colorado","52","72","31","23","5.35"
"0.04","2016-10-16","10","16","2016","Denver","DEN","Denver, CO","Colorado","60","77","45","20","4.85"
"0.03","2016-10-16","10","16","2016","Grand Junction","GJT","Grand Junction, CO","Colorado","64","78","49","12","4.81"
"0.0","2016-10-16","10","16","2016","Pueblo","PUB","Pueblo, CO","Colorado","61","81","41","21","5.14"
"0.0","2016-10-16","10","16","2016","Bridgeport","BDR","Bridgeport, CT","Connecticut","56","64","46","22","5.16"
"0.0","2016-10-16","10","16","2016","Windsor Locks","BDL","Windsor Locks, CT","Connecticut","52","65","37","25","4.55"
"0.0","2016-10-16","10","16","2016","Newark","NWK","Newark, DE","DE","55","67","42","21","3.82"
"0.0","2016-10-16","10","16","2016","Wilmington","ILG","Wilmington, DE","Delaware","55","67","42","21","3.82"
"0.26","2016-10-16","10","16","2016","Daytona Beach","DAB","Daytona Beach, FL","Florida","77","82","71","4","12.21"
"0.93","2016-10-16","10","16","2016","Fort Lauderdale","FLL","Fort Lauderdale, FL","Florida","81","85","76","5","12.37"
"0.16","2016-10-16","10","16","2016","Gainesville","GNV","Gainesville, FL","Florida","73","84","61","4","7.17"
"1.13","2016-10-16","10","16","2016","Jacksonville","JAX","Jacksonville, FL","Florida","71","80","62","3","8.48"
"0.06","2016-10-16","10","16","2016","Key West","EYW","Key West, FL","Florida","82","86","78","4","10.61"
"3.79","2016-10-16","10","16","2016","Miami","MIA","Miami, FL","Florida","82","87","76","5","8.98"
"0.16","2016-10-16","10","16","2016","Orlando","MCO","Orlando, FL","Florida","77","84","69","3","9.85"
"0.0","2016-10-16","10","16","2016","Pensacola","PNS","Pensacola, FL","Florida","74","83","64","8","4.18"
"0.11","2016-10-16","10","16","2016","Tallahassee","TLH","Tallahassee, FL","Florida","73","85","60","6","5.5"
"0.2","2016-10-16","10","16","2016","Tampa","TPA","Tampa, FL","Florida","79","87","70","4","7.08"
"0.39","2016-10-16","10","16","2016","Vero Beach","VRB","Vero Beach, FL","Florida","80","85","75","5","12.01"
"0.25","2016-10-16","10","16","2016","West Palm Beach","PBI","West Palm Beach, FL","Florida","81","85","77","5","13.12"
"0.01","2016-10-16","10","16","2016","Alma","AMG","Alma, GA","Georgia","69","80","57","5","2.44"
"0.02","2016-10-16","10","16","2016","Athens","AHN","Athens, GA","Georgia","65","79","51","10","3.01"
"0.03","2016-10-16","10","16","2016","Atlanta","ATL","Atlanta, GA","Georgia","68","79","56","13","5.91"
"0.0","2016-10-16","10","16","2016","Augusta","AGS","Augusta, GA","Georgia","66","80","53","9","2.0"
"0.0","2016-10-16","10","16","2016","Macon","MCN","Macon, GA","Georgia","66","81","50","15","3.35"
"0.09","2016-10-16","10","16","2016","Savannah","SAV","Savannah, GA","Georgia","69","80","58","9","6.68"
"1.81","2016-10-16","10","16","2016","Hilo","ITO","Hilo, HI","Hawaii","76","83","69","19","2.54"
"0.0","2016-10-16","10","16","2016","Honolulu","HNL","Honolulu, HI","Hawaii","81","86","75","5","12.25"
"0.05","2016-10-16","10","16","2016","Kahului","OGG","Kahului, HI","Hawaii","80","87","73","4","15.77"
"0.05","2016-10-16","10","16","2016","Kaunakakai","MKK","Kaunakakai, HI","Hawaii","80","85","75","4","12.71"
"0.13","2016-10-16","10","16","2016","Lihue","LIH","Lihue, HI","Hawaii","80","85","75","4","16.58"
"0.19","2016-10-16","10","16","2016","Boise","BOI","Boise, ID","Idaho","57","67","46","18","8.07"
"0.38","2016-10-16","10","16","2016","Lewiston","LWS","Lewiston, ID","Idaho","52","60","43","16","3.48"
"0.81","2016-10-16","10","16","2016","Pocatello","PIH","Pocatello, ID","Idaho","52","64","39","22","8.94"
"0.43","2016-10-16","10","16","2016","Chicago","ORD","Chicago, IL","Illinois","58","68","48","21","7.62"
"0.03","2016-10-16","10","16","2016","Moline","MLI","Moline, IL","Illinois","60","72","48","19","6.07"
"1.01","2016-10-16","10","16","2016","Peoria","PIA","Peoria, IL","Illinois","60","71","49","16","6.95"
"0.65","2016-10-16","10","16","2016","Quincy","UIN","Quincy, IL","Illinois","62","73","49","17","8.02"
"0.22","2016-10-16","10","16","2016","Rockford","RFD","Rockford, IL","Illinois","59","70","47","20","7.34"
"0.57","2016-10-16","10","16","2016","Springfield","SPI","Springfield, IL","Illinois","63","74","51","16","8.1"
"0.0","2016-10-16","10","16","2016","Evansville","EVV","Evansville, IN","Indiana","63","75","51","14","4.75"
"0.88","2016-10-16","10","16","2016","Fort Wayne","FWA","Fort Wayne, IN","Indiana","58","69","46","19","6.95"
"0.25","2016-10-16","10","16","2016","Indianapolis","IND","Indianapolis, IN","Indiana","61","71","51","19","7.9"
"1.19","2016-10-16","10","16","2016","South Bend","SBN","South Bend, IN","Indiana","57","67","47","20","8.21"
"1.14","2016-10-16","10","16","2016","Cedar Rapids","CID","Cedar Rapids, IA","Iowa","57","68","44","20","7.87"
"0.65","2016-10-16","10","16","2016","Des Moines","DSM","Des Moines, IA","Iowa","59","69","49","19","8.95"
"1.02","2016-10-16","10","16","2016","Dubuque","DBQ","Dubuque, IA","Iowa","56","66","45","20","9.3"
"0.01","2016-10-16","10","16","2016","Sioux City","SUX","Sioux City, IA","Iowa","53","64","41","21","9.3"
"0.33","2016-10-16","10","16","2016","Waterloo","ALO","Waterloo, IA","Iowa","56","67","45","18","9.24"
"0.1","2016-10-16","10","16","2016","Concordia","CNK","Concordia, KS","Kansas","58","70","46","19","10.48"
"0.0","2016-10-16","10","16","2016","Dodge City","DDC","Dodge City, KS","Kansas","63","79","46","16","11.37"
"0.04","2016-10-16","10","16","2016","Goodland","GLD","Goodland, KS","Kansas","61","78","44","14","6.92"
"0.57","2016-10-16","10","16","2016","Medicine Lodge","P28","Medicine Lodge, KS","Kansas","65","76","51","13","9.97"
"0.13","2016-10-16","10","16","2016","Topeka","TOP","Topeka, KS","Kansas","63","71","52","18","7.81"
"0.49","2016-10-16","10","16","2016","Wichita","ICT","Wichita, KS","Kansas","65","76","54","14","13.37"
"0.04","2016-10-16","10","16","2016","Covington","CVG","Covington, KY","Kentucky","62","73","51","18","6.42"
"0.17","2016-10-16","10","16","2016","Jackson","JKL","Jackson, KY","Kentucky","63","73","52","18","0.45"
"0.0","2016-10-16","10","16","2016","Lexington","LEX","Lexington, KY","Kentucky","63","75","51","18","6.35"
"0.0","2016-10-16","10","16","2016","Louisville","SDF","Louisville, KY","Kentucky","66","77","55","18","5.92"
"0.1","2016-10-16","10","16","2016","Paducah","PAH","Paducah, KY","Kentucky","65","76","54","14","4.67"
"0.0","2016-10-16","10","16","2016","Baton Rouge","BTR","Baton Rouge, LA","Louisiana","75","87","62","8","3.72"
"0.0","2016-10-16","10","16","2016","Lake Charles","LCH","Lake Charles, LA","Louisiana","76","86","64","12","3.81"
"0.0","2016-10-16","10","16","2016","New Orleans","MSY","New Orleans, LA","Louisiana","79","88","69","8","5.58"
"0.81","2016-10-16","10","16","2016","Shreveport","SHV","Shreveport, LA","Louisiana","74","85","62","14","4.24"
"0.0","2016-10-16","10","16","2016","Slidell","ASD","Slidell, LA","Louisiana","72","85","57","10","1.9"
"0.12","2016-10-16","10","16","2016","Bangor","BGR","Bangor, ME","Maine","47","59","34","23","6.8"
"0.73","2016-10-16","10","16","2016","Caribou","CAR","Caribou, ME","Maine","45","57","33","22","7.15"
"0.03","2016-10-16","10","16","2016","Portland","PWM","Portland, ME","Maine","48","60","36","23","5.24"
"0.0","2016-10-16","10","16","2016","Baltimore","BWI","Baltimore, MD","Maryland","55","68","41","22","2.58"
"0.0","2016-10-16","10","16","2016","Salisbury","SBY","Salisbury, MD","Maryland","57","69","44","21","3.71"
"0.0","2016-10-16","10","16","2016","Boston","BOS","Boston, MA","Massachusetts","54","62","46","20","7.28"
"0.0","2016-10-16","10","16","2016","Milton","MQE","Milton, MA","Massachusetts","60","60","60","20","7.85"
"0.0","2016-10-16","10","16","2016","Worcester","ORH","Worcester, MA","Massachusetts","51","60","42","27","8.02"
"0.41","2016-10-16","10","16","2016","Alpena","APN","Alpena, MI","Michigan","52","65","38","21","5.17"
"0.3","2016-10-16","10","16","2016","Detroit","DTW","Detroit, MI","Michigan","56","66","46","19","6.1"
"1.35","2016-10-16","10","16","2016","Flint","FNT","Flint, MI","Michigan","54","65","42","20","6.78"
"2.04","2016-10-16","10","16","2016","Grand Rapids","GRR","Grand Rapids, MI","Michigan","56","66","45","19","7.08"
"0.76","2016-10-16","10","16","2016","Houghton Lake","HTL","Houghton Lake, MI","Michigan","51","62","41","20","5.6"
"1.45","2016-10-16","10","16","2016","Lansing","LAN","Lansing, MI","Michigan","56","66","45","20","7.31"
"0.28","2016-10-16","10","16","2016","Marquette","MQT","Marquette, MI","Michigan","47","56","38","0","0.0"
"1.89","2016-10-16","10","16","2016","Muskegon","MKG","Muskegon, MI","Michigan","56","65","46","19","7.05"
"0.63","2016-10-16","10","16","2016","Sault Ste Marie","ANJ","Sault Ste Marie, MI","Michigan","51","60","41","21","5.15"
"0.42","2016-10-16","10","16","2016","Duluth","DLH","Duluth, MN","Minnesota","50","60","40","21","10.8"
"0.82","2016-10-16","10","16","2016","International Falls","INL","International Falls, MN","Minnesota","45","56","34","22","5.88"
"0.02","2016-10-16","10","16","2016","Minneapolis","MSP","Minneapolis, MN","Minnesota","55","64","44","20","9.67"
"0.14","2016-10-16","10","16","2016","Rochester","RST","Rochester, MN","Minnesota","54","64","43","20","11.44"
"0.03","2016-10-16","10","16","2016","St Cloud","STC","St Cloud, MN","Minnesota","50","60","39","20","8.74"
"0.1","2016-10-16","10","16","2016","Greenville","GLH","Greenville, MS","Mississippi","70","82","58","11","5.05"
"0.08","2016-10-16","10","16","2016","Greenwood","GWO","Greenwood, MS","Mississippi","70","83","57","15","2.58"
"0.0","2016-10-16","10","16","2016","Gulfport","GPT","Gulfport, MS","Mississippi","74","84","62","11","4.51"
"0.0","2016-10-16","10","16","2016","Hattiesburg","HBG","Hattiesburg, MS","Mississippi","70","86","54","16","1.24"
"0.0","2016-10-16","10","16","2016","Jackson","JAN","Jackson, MS","Mississippi","72","87","57","14","2.57"
"0.0","2016-10-16","10","16","2016","Meridian","MEI","Meridian, MS","Mississippi","70","87","53","14","1.75"
"0.41","2016-10-16","10","16","2016","Tupelo","TUP","Tupelo, MS","Mississippi","69","82","55","18","4.24"
"0.34","2016-10-16","10","16","2016","Cape Girardeau","CGI","Cape Girardeau, MO","Missouri","62","74","51","14","5.55"
"0.01","2016-10-16","10","16","2016","Columbia","COU","Columbia, MO","Missouri","63","74","52","17","8.98"
"0.11","2016-10-16","10","16","2016","Kansas City","MCI","Kansas City, MO","Missouri","62","71","52","19","11.18"
"0.02","2016-10-16","10","16","2016","Rolla/Vichy","VIH","Rolla/Vichy, MO","Missouri","63","73","52","16","9.58"
"1.77","2016-10-16","10","16","2016","Springfield","SGF","Springfield, MO","Missouri","64","74","54","17","11.04"
"0.16","2016-10-16","10","16","2016","St Joseph","STJ","St Joseph, MO","Missouri","59","70","49","18","8.38"
"0.06","2016-10-16","10","16","2016","St Louis","STL","St Louis, MO","Missouri","66","76","56","16","7.27"
"0.29","2016-10-16","10","16","2016","Billings","BIL","Billings, MT","Montana","47","58","36","18","9.65"
"0.51","2016-10-16","10","16","2016","Butte","BTM","Butte, MT","Montana","40","53","26","21","3.68"
"0.35","2016-10-16","10","16","2016","Cut Bank","CTB","Cut Bank, MT","Montana","36","45","26","19","10.58"
"0.22","2016-10-16","10","16","2016","Dillon","DLN","Dillon, MT","Montana","45","57","33","17","10.28"
"0.05","2016-10-16","10","16","2016","Glasgow","GGW","Glasgow, MT","Montana","43","54","32","23","7.18"
"0.19","2016-10-16","10","16","2016","Great Falls","GTF","Great Falls, MT","Montana","41","52","30","25","10.9"
"0.74","2016-10-16","10","16","2016","Havre","HVR","Havre, MT","Montana","33","43","23","18","5.95"
"0.28","2016-10-16","10","16","2016","Helena","HLN","Helena, MT","Montana","44","56","31","23","4.71"
"1.24","2016-10-16","10","16","2016","Kalispell","GPI","Kalispell, MT","Montana","41","50","32","16","5.75"
"0.09","2016-10-16","10","16","2016","Miles City","MLS","Miles City, MT","Montana","48","58","37","24","6.84"
"0.46","2016-10-16","10","16","2016","Missoula","MSO","Missoula, MT","Montana","43","53","32","22","2.78"
"0.02","2016-10-16","10","16","2016","Grand Island","GRI","Grand Island, NE","Nebraska","53","65","41","22","9.55"
"0.09","2016-10-16","10","16","2016","Lincoln","LNK","Lincoln, NE","Nebraska","56","68","44","22","8.75"
"0.0","2016-10-16","10","16","2016","Norfolk","OFK","Norfolk, NE","Nebraska","52","64","39","22","10.21"
"0.06","2016-10-16","10","16","2016","North Platte","LBF","North Platte, NE","Nebraska","55","71","38","14","5.98"
"0.27","2016-10-16","10","16","2016","Omaha","OMA","Omaha, NE","Nebraska","57","67","47","19","9.88"
"0.03","2016-10-16","10","16","2016","Scottsbluff","BFF","Scottsbluff, NE","Nebraska","55","74","36","16","3.31"
"0.0","2016-10-16","10","16","2016","Sidney","SNY","Sidney, NE","Nebraska","56","74","38","20","6.08"
"0.0","2016-10-16","10","16","2016","Valentine","VTN","Valentine, NE","Nebraska","57","72","43","24","8.25"
"0.0","2016-10-16","10","16","2016","Ely","ELY","Ely, NV","Nevada","55","71","39","18","10.57"
"0.04","2016-10-16","10","16","2016","Eureka","P68","Eureka, NV","Nevada","55","73","36","20","5.31"
